timestamp,open,high,low,close
1704067200000,248.347,248.347,248.347,248.347
1704153600000,249.997,251.196,244.396,248.437
1704240000000,244.957,245.607,236.296,238.427
1704326400000,238.996,242.657,237.706,237.967
1704412800000,236.726,240.067,234.996,237.406
1704499200000,237.406,237.406,237.406,237.406
1704585600000,237.406,237.406,237.406,237.406
1704672000000,236.157,241.197,235.226,240.326
1704758400000,238.067,238.937,232.026,234.817
1704844800000,235.047,235.426,231.247,233.647
1704931200000,230.466,230.887,225.346,227.037
1705017600000,219.887,225.307,217.146,218.306
1705104000000,218.306,218.306,218.306,218.306
1705190400000,218.306,218.306,218.306,218.306
1705276800000,218.306,218.306,218.306,218.306
1705363200000,215.026,223.447,212.126,219.906
1705449600000,214.796,215.637,212.006,215.516
1705536000000,216.547,217.307,208.697,211.816
1705622400000,209.726,213.157,207.556,212.097
1705708800000,212.097,212.097,212.097,212.097
1705795200000,212.097,212.097,212.097,212.097
1705881600000,212.016,217.747,206.226,208.657
1705968000000,211.136,215.606,207.707,208.976
1706054400000,211.767,212.667,206.766,207.797
1706140800000,189.477,192.616,180.046,182.546
1706227200000,185.396,186.456,182.096,183.206
1706313600000,183.206,183.206,183.206,183.206
1706400000000,183.206,183.206,183.206,183.206
1706486400000,185.546,191.427,183.646,190.906
1706572800000,195.206,196.327,190.596,191.577
1706659200000,186.887,193.877,185.796,187.196
1706745600000,188.277,189.776,184.236,188.816
1706832000000,184.967,188.647,182.176,187.747
1706918400000,187.747,187.747,187.747,187.747
1707004800000,187.747,187.747,187.747,187.747
1707091200000,184.197,184.487,174.996,181.007
1707177600000,177.096,186.457,177.056,184.987
1707264000000,188.146,189.767,182.666,187.507
1707350400000,188.866,191.587,185.547,189.467
1707436800000,190.146,194.037,189.386,193.537
1707523200000,193.537,193.537,193.537,193.537
1707609600000,193.537,193.537,193.537,193.537
1707696000000,192.066,194.676,187.266,188.096
1707782400000,183.936,187.226,182.096,183.967
1707868800000,185.007,188.856,183.337,188.447
1707955200000,189.166,200.867,188.796,200.446
1708041600000,201.997,203.127,197.376,199.917
1708128000000,199.917,199.917,199.917,199.917
1708214400000,199.917,199.917,199.917,199.917
1708300800000,199.917,199.917,199.917,199.917
1708387200000,196.097,198.517,189.116,193.717
1708473600000,193.126,199.407,191.946,194.766
1708560000000,194.107,198.297,191.336,197.256
1708646400000,195.296,197.507,191.706,191.816
1708732800000,191.816,191.816,191.816,191.816
1708819200000,191.816,191.816,191.816,191.816
1708905600000,192.207,201.747,191.966,199.317
1708992000000,203.897,205.546,198.246,199.656
1709078400000,200.097,205.257,198.377,202.017
1709164800000,204.177,205.217,198.437,201.716
1709251200000,200.416,204.467,198.496,202.567
1709337600000,202.567,202.567,202.567,202.567
1709424000000,202.567,202.567,202.567,202.567
1709510400000,198.587,199.666,186.706,188.127
1709596800000,183.037,184.566,177.556,180.717
1709683200000,179.996,181.477,173.696,176.437
1709769600000,174.146,179.987,173.696,178.576
1709856000000,181.396,182.577,174.696,175.336
1709942400000,175.336,175.336,175.336,175.336
1710028800000,175.336,175.336,175.336,175.336
1710115200000,175.256,182.837,174.796,177.786
1710201600000,177.757,179.396,172.406,177.376
1710288000000,172.977,175.927,169.146,169.477
1710374400000,167.606,171.127,160.506,162.506
1710460800000,162.937,165.157,160.766,163.536
1710547200000,163.536,163.536,163.536,163.536
1710633600000,163.536,163.536,163.536,163.536
1710720000000,169.957,174.676,165.877,173.756
1710806400000,172.126,172.776,167.386,171.276
1710892800000,172.856,176.227,170.796,175.697
1710979200000,176.296,178.106,171.796,172.746
1711065600000,166.577,171.166,166.207,170.707
1711152000000,170.707,170.707,170.707,170.707
1711238400000,170.707,170.707,170.707,170.707
1711324800000,168.746,175.187,168.506,172.596
1711411200000,178.546,184.227,177.366,177.616
1711497600000,181.386,181.847,175.996,179.837
1711584000000,177.167,179.517,175.306,175.957
1711670400000,175.957,175.957,175.957,175.957
1711756800000,175.957,175.957,175.957,175.957
1711843200000,175.957,175.957,175.957,175.957
1711929600000,175.996,176.687,170.196,175.116
1712016000000,164.697,167.677,163.426,166.557
1712102400000,164.033,168.787,163.267,168.337
1712188800000,170.046,177.156,167.996,171.046
1712275200000,168.996,170.827,160.506,164.847
1712361600000,164.847,164.847,164.847,164.847
1712448000000,164.847,164.847,164.847,164.847
1712534400000,169.197,174.456,167.687,172.906
1712620800000,172.907,179.177,171.936,176.866
1712707200000,172.996,174.897,169.996,171.736
1712793600000,172.426,175.866,168.506,174.507
1712880000000,172.266,173.717,170.356,170.996
1712966400000,170.996,170.996,170.996,170.996
1713052800000,170.996,170.996,170.996,170.996
1713139200000,170.157,170.617,161.266,161.436
1713225600000,156.696,158.157,153.736,157.007
1713312000000,157.597,158.296,153.767,155.367
1713398400000,151.097,152.177,148.666,149.826
1713484800000,148.637,150.886,146.206,147.007
1713571200000,147.007,147.007,147.007,147.007
1713657600000,147.007,147.007,147.007,147.007
1713744000000,140.516,144.417,138.796,142.017
1713830400000,143.096,147.227,141.106,144.586
1713916800000,162.617,167.927,157.527,161.976
1714003200000,158.847,170.767,158.356,170.197
1714089600000,168.856,172.097,166.366,168.226
1714176000000,168.226,168.226,168.226,168.226
1714262400000,168.226,168.226,168.226,168.226
1714348800000,188.387,198.796,184.527,194.036
1714435200000,187.057,190.927,182.826,183.196
1714521600000,181.826,185.807,178.997,179.887
1714608000000,182.896,184.527,175.996,179.977
1714694400000,182.097,184.717,178.416,181.117
1714780800000,181.117,181.117,181.117,181.117
1714867200000,181.117,181.117,181.117,181.117
1714953600000,183.796,187.507,182.196,184.776
1715040000000,182.296,183.176,177.386,177.747
1715126400000,171.507,176.016,170.136,174.607
1715212800000,175.016,175.536,171.366,171.897
1715299200000,172.776,173.007,167.746,168.426
1715385600000,168.426,168.426,168.426,168.426
1715472000000,168.426,168.426,168.426,168.426
1715558400000,169.796,175.386,169.016,171.887
1715644800000,174.497,179.467,174.066,177.557
1715731200000,179.896,179.906,173.097,173.937
1715817600000,174.036,175.757,171.427,174.797
1715904000000,173.526,179.617,172.727,177.566
1715990400000,177.566,177.566,177.566,177.566
1716076800000,177.566,177.566,177.566,177.566
1716163200000,177.556,177.667,173.506,174.936
1716249600000,175.107,186.847,174.776,186.587
1716336000000,182.746,183.757,178.116,180.087
1716422400000,181.696,181.697,173.246,173.727
1716508800000,174.796,180.056,173.696,179.117
1716595200000,179.117,179.117,179.117,179.117
1716681600000,179.117,179.117,179.117,179.117
1716768000000,179.117,179.117,179.117,179.117
1716854400000,176.166,178.207,173.136,176.706
1716940800000,174.117,178.086,173.896,176.066
1717027200000,178.217,182.636,175.366,178.707
1717113600000,178.456,180.267,173.806,178.057
1717200000000,178.057,178.057,178.057,178.057
1717286400000,178.057,178.057,178.057,178.057
1717372800000,178.047,182.576,174.466,176.317
1717459200000,174.717,177.747,174.006,174.677
1717545600000,175.286,176.117,172.126,174.926
1717632000000,174.346,179.707,172.726,177.496
1717718400000,176.017,179.317,175.537,177.366
1717804800000,177.366,177.366,177.366,177.366
1717891200000,177.366,177.366,177.366,177.366
1717977600000,176.046,178.547,173.147,173.727
1718064000000,173.696,174.666,167.416,170.547
1718150400000,171.096,180.516,169.796,177.216
1718236800000,188.217,190.957,181.257,182.397
1718323200000,185.556,185.847,176.897,177.876
1718409600000,177.876,177.876,177.876,177.876
1718496000000,177.876,177.876,177.876,177.876
1718582400000,177.847,188.777,177.136,187.486
1718668800000,186.397,187.016,182.356,184.826
1718755200000,184.826,184.826,184.826,184.826
1718841600000,184.387,185.157,179.626,181.566
1718928000000,182.176,183.906,180.666,182.936
1719014400000,182.936,182.936,182.936,182.936
1719100800000,182.936,182.936,182.936,182.936
1719187200000,184.906,188.337,182.516,182.597
1719273600000,183.996,187.926,181.997,187.307
1719360000000,186.496,197.717,186.316,196.286
1719446400000,195.076,198.676,194.116,197.346
1719532800000,199.496,203.167,195.216,197.896
1719619200000,197.896,197.896,197.896,197.896
1719705600000,197.896,197.896,197.896,197.896
1719792000000,201.007,213.197,200.797,209.946
1719878400000,218.816,231.237,218.026,231.236
1719964800000,234.557,248.306,234.216,246.537
1720051200000,246.537,246.537,246.537,246.537
1720137600000,249.826,252.157,242.406,251.266
1720224000000,251.266,251.266,251.266,251.266
1720310400000,251.266,251.266,251.266,251.266
1720396800000,247.616,259.387,244.526,252.817
1720483200000,250.846,265.557,250.276,262.407
1720569600000,262.696,267.547,257.827,263.216
1720656000000,263.236,270.786,239.636,240.637
1720742400000,235.697,251.787,233.047,247.806
1720828800000,247.806,247.806,247.806,247.806
1720915200000,247.806,247.806,247.806,247.806
1721001600000,255.797,265.527,251.747,252.817
1721088000000,255.216,258.516,245.796,256.427
1721174400000,252.737,258.406,246.147,247.766
1721260800000,251.076,257.067,247.157,248.796
1721347200000,247.787,248.926,236.807,238.937
1721433600000,238.937,238.937,238.937,238.937
1721520000000,238.937,238.937,238.937,238.937
1721606400000,244.027,253.137,243.616,251.416
1721692800000,253.297,255.637,245.616,246.277
1721779200000,225.017,225.917,214.637,215.626
1721865600000,216.737,225.946,216.196,220.197
1721952000000,220.996,222.147,215.326,219.207
1722038400000,219.207,219.207,219.207,219.207
1722124800000,219.207,219.207,219.207,219.207
1722211200000,224.797,234.197,224.636,232.006
1722297600000,232.196,232.247,219.996,222.657
1722384000000,227.586,234.616,226.736,231.966
1722470400000,227.266,231.817,214.296,216.877
1722556800000,214.457,216.067,205.756,207.606
1722643200000,207.606,207.606,207.606,207.606
1722729600000,207.606,207.606,207.606,207.606
1722816000000,184.996,203.766,181.846,198.737
1722902400000,200.777,202.877,192.597,200.197
1722988800000,200.737,203.407,191.396,191.556
1723075200000,195.697,200.656,192.036,198.746
1723161600000,196.906,200.847,195.096,199.826
1723248000000,199.826,199.826,199.826,199.826
1723334400000,199.826,199.826,199.826,199.826
1723420800000,198.997,199.117,194.637,197.197
1723507200000,198.377,208.427,197.056,207.786
1723593600000,207.346,208.246,198.716,201.317
1723680000000,205.117,215.846,204.727,214.106
1723766400000,211.086,219.747,210.796,216.107
1723852800000,216.107,216.107,216.107,216.107
1723939200000,216.107,216.107,216.107,216.107
1724025600000,216.996,222.956,214.066,222.316
1724112000000,224.747,228.137,219.517,221.077
1724198400000,222.547,224.626,218.836,222.556
1724284800000,223.937,224.727,210.296,210.447
1724371200000,214.116,221.447,214.116,220.226
1724457600000,220.226,220.226,220.226,220.226
1724544000000,220.226,220.226,220.226,220.226
1724630400000,218.646,219.007,211.006,213.207
1724716800000,213.126,215.617,206.836,209.026
1724803200000,209.336,211.777,202.556,205.616
1724889600000,209.796,214.837,205.686,205.997
1724976000000,208.517,214.557,207.006,214.246
1725062400000,214.246,214.246,214.246,214.246
1725148800000,214.246,214.246,214.246,214.246
1725235200000,214.246,214.246,214.246,214.246
1725321600000,215.207,219.836,209.616,210.066
1725408000000,210.616,222.197,210.506,219.346
1725494400000,223.486,234.887,222.246,229.676
1725580800000,232.326,233.446,210.296,210.296
1725667200000,210.296,210.296,210.296,210.296
1725753600000,210.296,210.296,210.296,210.296
1725840000000,216.007,219.826,213.497,216.227
1725926400000,219.887,226.356,218.606,226.037
1726012800000,224.306,228.377,216.796,227.696
1726099200000,224.497,231.367,223.707,229.747
1726185600000,227.726,232.616,226.236,230.007
1726272000000,230.007,230.007,230.007,230.007
1726358400000,230.007,230.007,230.007,230.007
1726444800000,229.136,229.927,223.526,226.677
1726531200000,229.296,234.527,226.546,227.837
1726617600000,229.847,235.617,226.846,226.857
1726704000000,233.886,244.197,231.996,243.167
1726790400000,241.397,243.936,235.896,238.206
1726876800000,238.206,238.206,238.206,238.206
1726963200000,238.206,238.206,238.206,238.206
1727049600000,242.527,249.987,241.906,249.897
1727136000000,253.997,257.096,249.227,254.267
1727222400000,252.557,257.027,252.156,256.646
1727308800000,260.317,261.646,251.476,253.756
1727395200000,257.307,260.666,254.116,260.437
1727481600000,260.437,260.437,260.437,260.437
1727568000000,260.437,260.437,260.437,260.437
1727654400000,258.906,264.806,255.766,261.606
1727740800000,262.496,263.867,248.517,257.856
1727827200000,247.156,251.107,241.416,248.976
1727913600000,244.276,249.687,237.797,240.597
1728000000000,246.367,250.917,244.576,249.917
1728086400000,249.917,249.917,249.917,249.917
1728172800000,249.917,249.917,249.917,249.917
1728259200000,248.757,249.697,240.686,240.856
1728345600000,243.556,246.136,240.556,244.367
1728432000000,243.366,247.376,239.496,240.976
1728518400000,241.866,242.676,232.316,238.496
1728604800000,219.996,223.316,214.296,217.686
1728691200000,217.686,217.686,217.686,217.686
1728777600000,217.686,217.686,217.686,217.686
1728864000000,220.086,221.897,213.716,219.097
1728950400000,220.006,224.197,217.106,219.517
1729036800000,221.056,222.757,218.876,221.226
1729123200000,221.386,222.047,217.886,220.897
1729209600000,220.737,222.227,219.307,220.427
1729296000000,220.427,220.427,220.427,220.427
1729382400000,220.427,220.427,220.427,220.427
1729468800000,218.607,220.436,215.726,218.447
1729555200000,217.047,218.197,215.246,217.866
1729641600000,216.966,218.637,212.096,213.627
1729728000000,244.587,262.066,242.496,260.537
1729814400000,255.966,269.467,255.276,268.386
1729900800000,268.386,268.386,268.386,268.386
1729987200000,268.386,268.386,268.386,268.386
1730073600000,269.897,273.447,262.206,262.427
1730160000000,264.176,264.856,255.497,259.396
1730246400000,257.946,263.336,255.816,257.567
1730332800000,257.936,259.636,249.266,249.706
1730419200000,251.457,253.916,246.627,248.887
1730505600000,248.887,248.887,248.887,248.887
1730592000000,248.887,248.887,248.887,248.887
1730678400000,244.496,248.826,238.857,242.696
1730764800000,247.297,255.226,245.836,251.437
1730851200000,284.647,289.487,275.557,288.517
1730937600000,288.827,299.706,285.307,296.606
1731024000000,299.116,328.586,297.546,321.016
1731110400000,321.016,321.016,321.016,321.016
1731196800000,321.016,321.016,321.016,321.016
1731283200000,346.287,358.547,335.986,350.316
1731369600000,342.327,345.617,323.277,328.146
1731456000000,335.876,344.466,322.496,330.076
1731542400000,327.616,329.907,310.306,311.086
1731628800000,310.536,324.567,309.206,320.497
1731715200000,320.497,320.497,320.497,320.497
1731801600000,320.497,320.497,320.497,320.497
1731888000000,340.236,348.497,329.996,338.646
1731974400000,335.127,347.297,332.696,345.927
1732060800000,345.026,346.436,334.007,341.137
1732147200000,343.817,347.887,335.246,339.526
1732233600000,340.607,356.456,337.696,352.526
1732320000000,352.526,352.526,352.526,352.526
1732406400000,352.526,352.526,352.526,352.526
1732492800000,359.696,361.636,338.006,338.006
1732579200000,340.906,346.867,335.596,337.787
1732665600000,341.696,342.236,326.556,332.927
1732752000000,332.927,332.927,332.927,332.927
1732838400000,335.987,344.836,333.976,344.707
1732924800000,344.707,344.707,344.707,344.707
1733011200000,344.707,344.707,344.707,344.707
1733097600000,352.146,359.977,351.106,356.366
1733184000000,351.206,355.627,348.176,351.016
1733270400000,352.527,358.087,348.496,357.407
1733356800000,359.847,375.347,358.156,369.366
1733443200000,376.706,389.357,370.796,389.337
1733529600000,389.337,389.337,389.337,389.337
1733616000000,389.337,389.337,389.337,389.337
1733702400000,397.597,404.697,377.996,389.826
1733788800000,392.497,409.696,390.786,400.926
1733875200000,409.067,424.756,402.356,424.726
1733961600000,424.437,429.226,414.996,418.096
1734048000000,420.207,436.107,415.676,435.996
1734134400000,435.996,435.996,435.996,435.996
1734220800000,435.996,435.996,435.996,435.996
1734307200000,440.306,462.937,436.117,462.817
1734393600000,475.967,483.917,457.436,479.166
1734480000000,466.117,488.306,426.997,440.867
1734566400000,451.596,456.157,419.996,436.126
1734652800000,424.997,446.936,417.547,420.996
1734739200000,420.996,420.996,420.996,420.996
1734825600000,420.996,420.996,420.996,420.996
1734912000000,430.596,434.377,415.297,430.306
1734998400000,435.296,460.907,435.026,460.396
1735084800000,460.396,460.396,460.396,460.396
1735171200000,464.997,465.166,450.996,453.906
1735257600000,448.946,449.706,426.356,431.686
1735344000000,431.686,431.686,431.686,431.686
1735430400000,431.686,431.686,431.686,431.686
1735516800000,418.776,426.816,415.696,416.957
1735603200000,423.496,427.747,402.496,404.377
